Vernier Format 2
187_act9.txt 7/15/116 14:29:53
Run 1
Wavelength	Intensity	
W	I	
nm	rel	

830.60	0.016	
831.30	0.016	
832.20	0.016	
833.00	0.015	
833.80	0.016	
834.60	0.015	
835.50	0.016	
836.30	0.015	
837.10	0.016	
838.00	0.015	
838.80	0.015	
839.60	0.016	
840.50	0.015	
841.30	0.016	
842.10	0.016	
842.90	0.016	
843.80	0.016	
844.60	0.016	
845.40	0.016	
846.30	0.015	
847.10	0.016	
847.90	0.016	
848.80	0.016	
849.60	0.016	
850.40	0.016	
851.30	0.016	
852.10	0.016	
852.90	0.016	
853.70	0.016	
854.60	0.016	
855.40	0.016	
856.20	0.016	
857.10	0.016	
857.90	0.016	
858.70	0.015	
859.60	0.016	
860.40	0.015	
861.20	0.016	
862.10	0.016	
862.90	0.016	
863.70	0.016	
864.50	0.016	
865.40	0.016	
866.20	0.016	
867.00	0.016	
867.90	0.016	
868.70	0.016	
869.50	0.016	
870.40	0.016	
871.20	0.016	
872.00	0.015	
872.80	0.015	
873.70	0.015	
874.50	0.016	
875.30	0.016	
876.20	0.016	
877.00	0.016	
877.80	0.016	
878.70	0.015	
879.50	0.015	
880.30	0.015	
881.20	0.016	
882.00	0.016	
882.80	0.016	
883.60	0.016	
884.50	0.016	
885.30	0.016	
886.10	0.016	
887.00	0.016	
887.80	0.015	
888.60	0.015	
889.50	0.015	
890.30	0.015	
891.10	0.015	
892.00	0.016	
892.80	0.016	
893.60	0.016	
894.40	0.016	
895.30	0.016	
896.10	0.016	
896.90	0.016	
897.80	0.015	
898.60	0.016	
899.40	0.015	
		
Vernier Format 2
187_act9.txt 7/15/116 14:29:53
Run 3
Wavelength	Intensity	
W	I	
nm	rel	

380.50	0.021	
381.30	0.021	
382.20	0.021	
383.10	0.022	
384.00	0.022	
384.90	0.022	
385.80	0.023	
386.70	0.023	
387.60	0.023	
388.50	0.022	
389.40	0.022	
390.20	0.022	
391.10	0.023	
392.00	0.023	
392.90	0.023	
393.80	0.024	
394.70	0.026	
395.60	0.027	
396.50	0.027	
397.40	0.027	
398.30	0.028	
399.10	0.028	
400.00	0.029	
400.90	0.030	
401.80	0.031	
402.70	0.032	
403.60	0.034	
404.50	0.036	
405.40	0.038	
406.30	0.041	
407.20	0.043	
408.00	0.047	
408.90	0.049	
409.80	0.053	
410.70	0.058	
411.60	0.064	
412.50	0.070	
413.40	0.077	
414.30	0.086	
415.20	0.095	
416.00	0.105	
416.90	0.115	
417.80	0.128	
418.70	0.139	
419.60	0.151	
420.50	0.163	
421.40	0.177	
422.30	0.190	
423.20	0.202	
424.10	0.215	
424.90	0.225	
425.80	0.236	
426.70	0.245	
427.60	0.255	
428.50	0.264	
429.40	0.274	
430.30	0.283	
431.20	0.292	
432.10	0.298	
433.00	0.307	
433.80	0.313	
434.70	0.321	
435.60	0.328	
436.50	0.334	
437.40	0.337	
438.30	0.339	
439.20	0.340	
440.10	0.339	
441.00	0.335	
441.90	0.329	
442.70	0.319	
443.60	0.308	
444.50	0.295	
445.40	0.280	
446.30	0.261	
447.20	0.243	
448.10	0.223	
449.00	0.202	
449.90	0.182	
450.80	0.163	
451.60	0.147	
452.50	0.129	
453.40	0.115	
454.30	0.101	
455.20	0.089	
456.10	0.080	
457.00	0.072	
457.90	0.066	
458.80	0.060	
459.60	0.056	
460.50	0.052	
461.40	0.050	
462.30	0.047	
463.20	0.046	
464.10	0.044	
465.00	0.042	
465.90	0.040	
466.80	0.040	
467.70	0.039	
468.50	0.038	
469.40	0.038	
470.30	0.038	
471.20	0.038	
472.10	0.038	
473.00	0.038	
473.90	0.038	
474.80	0.038	
475.70	0.038	
476.60	0.039	
477.40	0.039	
478.30	0.040	
479.20	0.041	
480.10	0.043	
481.00	0.045	
481.90	0.046	
482.80	0.047	
483.70	0.049	
484.60	0.050	
485.50	0.052	
486.30	0.054	
487.20	0.056	
488.10	0.060	
489.00	0.063	
489.90	0.067	
490.80	0.070	
491.70	0.074	
492.60	0.079	
493.50	0.084	
494.40	0.090	
495.20	0.096	
496.10	0.104	
497.00	0.111	
497.90	0.119	
498.80	0.127	
499.70	0.136	
500.60	0.145	
501.50	0.156	
502.40	0.167	
503.20	0.178	
504.10	0.190	
505.00	0.203	
505.90	0.216	
506.80	0.228	
507.70	0.243	
508.60	0.260	
509.50	0.275	
510.40	0.287	
511.30	0.299	
512.20	0.315	
513.00	0.330	
513.80	0.342	
514.60	0.356	
515.50	0.369	
516.30	0.382	
517.10	0.391	
517.90	0.402	
518.80	0.413	
519.60	0.422	
520.40	0.429	
521.20	0.437	
522.10	0.443	
522.90	0.448	
523.70	0.453	
524.50	0.458	
525.40	0.462	
526.20	0.465	
527.00	0.468	
527.80	0.468	
528.70	0.465	
529.50	0.462	
530.30	0.460	
531.10	0.454	
532.00	0.447	
532.80	0.443	
533.60	0.437	
534.50	0.431	
535.30	0.424	
536.10	0.419	
536.90	0.413	
537.80	0.407	
538.60	0.401	
539.40	0.397	
540.20	0.394	
541.10	0.391	
541.90	0.388	
542.70	0.388	
543.50	0.384	
544.40	0.381	
545.20	0.379	
546.00	0.383	
546.80	0.385	
547.70	0.385	
548.50	0.384	
549.30	0.386	
550.10	0.389	
551.00	0.389	
551.80	0.389	
552.60	0.392	
553.50	0.397	
554.30	0.399	
555.10	0.399	
555.90	0.401	
556.80	0.405	
557.60	0.406	
558.40	0.408	
559.20	0.412	
560.10	0.417	
560.90	0.421	
561.70	0.424	
562.50	0.430	
563.40	0.436	
564.20	0.442	
565.00	0.444	
565.80	0.448	
566.70	0.452	
567.50	0.457	
